2191,27.94, 49
3691,28.00, 49
5191,28.00, 49
6691,28.00, 49
8191,28.00, 50
9691,28.00, 50
11191,28.00, 50
12691,28.00, 50
14191,28.00, 51
15691,28.00, 51
17191,28.00, 51
18691,28.00, 51
20191,28.06, 51
21691,28.06, 52
23191,28.06, 52
24691,28.06, 52
26191,28.06, 52
27691,28.06, 53
29191,28.06, 53
30691,28.12, 53
32191,28.12, 53
33691,28.12, 53
35191,28.12, 54
36691,28.19, 54
38191,28.19, 54
39691,28.19, 54
41191,28.19, 54
42691,28.25, 54
44191,28.25, 54
45691,28.25, 55
47191,28.25, 55
48691,28.31, 55
50191,28.31, 55
51691,28.31, 55
53191,28.38, 55
54691,28.38, 56
56191,28.38, 56
57691,28.44, 56
59191,28.44, 56
60691,28.44, 56
62191,28.50, 56
63691,28.50, 57
65191,28.50, 57
66691,28.56, 57
68191,28.56, 57
69691,28.56, 57
71191,28.56, 57
72691,28.62, 57
74191,28.62, 58
75691,28.69, 58
77191,28.69, 58
78691,28.69, 58
80191,28.75, 58
81691,28.75, 58
83191,28.75, 59
84691,28.81, 59
86191,28.81, 59
87691,28.81, 59
89191,28.88, 59
90691,28.88, 59
92191,28.94, 59
93691,28.94, 59
95191,28.94, 60
96691,29.00, 60
98191,29.00, 60
99691,29.00, 60
101191,29.06, 60
102691,29.06, 60
104191,29.06, 60
105691,29.12, 60
107191,29.12, 61
108691,29.12, 61
110191,29.19, 61
111691,29.19, 61
113191,29.25, 61
114691,29.25, 61
116191,29.25, 61
117691,29.31, 61
119191,29.31, 62
120691,29.31, 62
122191,29.38, 62
123691,29.38, 62
125191,29.38, 62
126691,29.44, 62
128191,29.44, 62
129691,29.50, 62
131191,29.50, 63
132691,29.50, 63
134191,29.56, 63
135691,29.56, 63
137191,29.56, 63
138691,29.62, 63
140191,29.62, 63
141691,29.62, 64
143191,29.69, 64
144691,29.69, 64
146191,29.69, 64
147691,29.75, 64
149191,29.75, 64
150691,29.81, 64
152191,29.81, 64
153691,29.81, 65
155191,29.88, 64
156691,29.88, 65
158191,29.94, 65
159691,29.94, 65
161191,29.94, 65
162691,30.00, 65
164191,30.00, 65
165691,30.00, 65
167191,30.06, 65
168691,30.06, 66
170191,30.12, 66
171691,30.12, 66
173191,30.12, 66
174691,30.19, 66
176191,30.19, 66
177691,30.19, 66
179191,30.25, 66
180691,30.25, 66
182191,30.25, 67
183691,30.31, 67
185191,30.31, 67
186691,30.31, 67
188191,30.38, 67
189691,30.38, 67
191191,30.38, 67
192691,30.44, 67
194191,30.44, 67
195691,30.44, 68
197191,30.50, 68
198691,30.50, 68
200191,30.56, 68
201691,30.56, 68
203191,30.56, 68
204691,30.56, 68
206191,30.62, 68
207691,30.62, 68
209191,30.62, 69
210691,30.69, 69
212191,30.69, 69
213691,30.75, 69
215191,30.75, 69
216691,30.75, 69
218191,30.81, 69
219691,30.81, 69
221191,30.81, 69
222691,30.88, 69
224191,30.88, 69
225691,30.88, 70
227191,30.94, 70
228691,30.94, 70
230191,30.94, 70
231691,31.00, 70
233191,31.00, 70
234691,31.00, 70
236191,31.06, 70
237691,31.06, 70
239191,31.06, 71
240691,31.12, 70
242191,31.12, 71
243691,31.12, 71
245191,31.12, 71
246691,31.19, 71
248191,31.19, 71
249691,31.19, 71
251191,31.25, 71
252691,31.25, 71
254191,31.25, 72
255691,31.31, 72
257191,31.31, 72
258691,31.31, 72
260191,31.38, 72
261691,31.38, 72
263191,31.38, 72
264691,31.44, 72
266191,31.44, 72
267691,31.50, 72
269191,31.50, 72
270691,31.50, 73
272191,31.56, 72
273691,31.56, 73
275191,31.56, 73
276691,31.56, 73
278191,31.62, 73
279691,31.62, 73
281191,31.62, 73
282691,31.69, 73
284191,31.69, 73
285691,31.69, 73
287191,31.75, 73
288691,31.75, 74
290191,31.75, 74
291691,31.75, 74
293191,31.81, 74
294691,31.81, 74
296191,31.81, 74
297691,31.88, 74
299191,31.88, 74
300691,31.88, 74
302191,31.94, 74
303691,31.94, 74
305191,31.94, 75
306691,32.00, 75
308191,32.00, 75
309691,32.00, 75
311191,32.06, 75
312691,32.06, 75
314191,32.06, 75
315691,32.12, 75
317191,32.12, 75
318691,32.12, 75
320191,32.19, 75
321691,32.19, 75
323191,32.19, 76
324691,32.19, 76
326191,32.25, 76
327691,32.25, 76
329191,32.25, 76
330691,32.31, 76
332191,32.31, 76
333691,32.31, 76
335191,32.38, 76
336691,32.38, 76
338191,32.38, 76
339691,32.44, 76
341191,32.44, 76
342691,32.50, 76
344191,32.50, 76
345691,32.50, 77
347191,32.50, 77
348691,32.56, 77
350191,32.56, 77
351691,32.56, 77
353191,32.56, 77
354691,32.62, 77
356191,32.62, 77
357691,32.62, 77
359191,32.62, 77
360691,32.69, 77
362191,32.69, 78
363691,32.69, 78
365191,32.75, 78
366691,32.75, 78
368191,32.75, 78
369691,32.81, 78
371191,32.81, 78
372691,32.81, 78
374191,32.88, 78
375691,32.88, 78
377191,32.88, 78
378691,32.88, 78
380191,32.94, 78
381691,32.94, 78
383191,32.94, 79
384691,32.94, 79
386191,33.00, 79
387691,33.00, 79
389191,33.00, 79
390691,33.06, 79
392191,33.06, 79
393691,33.06, 79
395191,33.06, 79
396691,33.12, 79
398191,33.12, 79
399691,33.12, 79
401191,33.19, 79
402691,33.19, 79
404191,33.19, 80
405691,33.19, 80
407191,33.19, 80
408691,33.25, 80
410191,33.25, 80
411691,33.25, 80
413191,33.31, 80
414691,33.31, 80
416191,33.31, 80
417691,33.38, 80
419191,33.38, 80
420691,33.38, 80
422191,33.38, 80
423691,33.44, 80
425191,33.44, 80
426691,33.44, 81
428191,33.44, 81
429691,33.50, 81
431191,33.50, 81
432691,33.50, 81
434191,33.56, 81
435691,33.56, 81
437191,33.56, 81
438691,33.56, 81
440191,33.62, 81
441691,33.62, 81
443191,33.62, 81
444691,33.69, 81
446191,33.69, 81
447691,33.69, 81
449191,33.69, 81
450691,33.75, 81
452191,33.75, 81
453691,33.75, 82
455191,33.75, 82
456691,33.81, 82
458191,33.81, 82
459691,33.81, 82
461191,33.81, 82
462691,33.88, 82
464191,33.88, 82
465691,33.88, 82
467191,33.88, 82
468691,33.94, 82
470191,33.94, 82
471691,33.94, 82
473191,33.94, 82
474691,34.00, 82
476191,34.00, 82
477691,34.00, 83
479191,34.00, 83
480691,34.06, 83
482191,34.06, 83
483691,34.06, 83
485191,34.06, 83
486691,34.12, 83
488191,34.12, 83
489691,34.12, 83
491191,34.12, 83
492691,34.19, 83
494191,34.19, 83
495691,34.19, 83
497191,34.19, 83
498691,34.25, 83
500191,34.25, 83
501691,34.25, 84
503191,34.25, 84
504691,34.31, 83
506191,34.31, 84
507691,34.31, 84
509191,34.31, 84
510691,34.38, 84
512191,34.38, 84
513691,34.38, 84
515191,34.38, 84
516691,34.44, 84
518191,34.44, 84
519691,34.44, 84
521191,34.44, 84
522691,34.50, 84
524191,34.50, 84
525691,34.50, 84
527191,34.56, 84
528691,34.56, 84
530191,34.56, 84
531691,34.56, 85
533191,34.56, 85
534691,34.62, 84
536191,34.62, 85
537691,34.62, 85
539191,34.62, 85
540691,34.69, 85
542191,34.69, 85
543691,34.69, 85
545191,34.69, 85
546691,34.75, 85
548191,34.75, 85
549691,34.75, 85
551191,34.75, 85
552691,34.81, 85
554191,34.81, 85
555691,34.81, 85
557191,34.88, 85
558691,34.88, 85
560191,34.88, 85
561691,34.88, 85
563191,34.88, 86
564691,34.94, 85
566191,34.94, 85
567691,34.94, 86
569191,34.94, 86
570691,35.00, 86
572191,35.00, 86
573691,35.00, 86
575191,35.00, 86
576691,35.00, 86
578191,35.06, 86
579691,35.06, 86
581191,35.06, 86
582691,35.06, 86
584191,35.12, 86
585691,35.12, 86
587191,35.12, 86
588691,35.12, 86
590191,35.19, 86
591691,35.19, 86
593191,35.19, 86
594691,35.19, 86
596191,35.25, 86
597691,35.25, 86
599191,35.25, 86
600691,35.25, 86
602191,35.25, 87
603691,35.31, 86
605191,35.31, 87
606691,35.31, 87
608191,35.31, 87
609691,35.31, 87
611191,35.38, 87
612691,35.38, 87
614191,35.38, 87
615691,35.44, 87
617191,35.44, 87
618691,35.44, 87
620191,35.44, 87
621691,35.44, 87
623191,35.50, 87
624691,35.50, 87
626191,35.50, 87
627691,35.50, 87
629191,35.56, 87
630691,35.56, 87
632191,35.56, 87
633691,35.56, 87
635191,35.56, 87
636691,35.62, 87
638191,35.62, 87
639691,35.62, 87
641191,35.62, 87
642691,35.62, 88
644191,35.69, 87
645691,35.69, 87
647191,35.69, 88
648691,35.69, 88
650191,35.69, 88
651691,35.75, 88
653191,35.75, 88
654691,35.75, 88
656191,35.75, 88
657691,35.75, 88
659191,35.81, 88
660691,35.81, 88
662191,35.81, 88
663691,35.81, 88
665191,35.81, 88
666691,35.81, 88
668191,35.88, 88
669691,35.88, 88
671191,35.88, 88
672691,35.88, 88
674191,35.94, 88
675691,35.94, 88
677191,35.94, 88
678691,35.94, 88
680191,35.94, 88
681691,36.00, 88
683191,36.00, 88
684691,36.00, 88
686191,36.00, 89
687691,36.06, 88
689191,36.06, 88
690691,36.06, 88
692191,36.06, 89
693691,36.12, 88
695191,36.12, 88
696691,36.12, 89
698191,36.12, 89
699691,36.12, 89
701191,36.19, 89
702691,36.19, 89
704191,36.19, 89
705691,36.19, 89
707191,36.25, 89
708691,36.25, 89
710191,36.25, 89
711691,36.25, 89
713191,36.25, 89
714691,36.25, 89
716191,36.31, 89
717691,36.31, 89
719191,36.31, 89
720691,36.31, 89
722191,36.31, 89
723691,36.31, 89
725191,36.38, 89
726691,36.38, 89
728191,36.38, 89
729691,36.38, 89
731191,36.38, 89
732691,36.44, 89
734191,36.44, 89
735691,36.44, 89
737191,36.44, 89
738691,36.44, 89
740191,36.50, 89
741691,36.50, 89
743191,36.50, 89
744691,36.50, 89
746191,36.50, 90
747691,36.56, 89
749191,36.56, 89
750691,36.56, 89
752191,36.56, 90
753691,36.56, 90
755191,36.56, 90
756691,36.62, 89
758191,36.62, 90
759691,36.62, 90
761191,36.62, 90
762691,36.62, 90
764191,36.62, 90
765691,36.69, 90
767191,36.69, 90
768691,36.69, 90
770191,36.69, 90
771691,36.69, 90
773191,36.69, 90
774691,36.69, 90
776191,36.75, 90
777691,36.75, 90
779191,36.75, 90
780691,36.75, 90
782191,36.75, 90
783691,36.75, 90
785191,36.81, 90
786691,36.81, 90
788191,36.81, 90
789691,36.81, 90
791191,36.81, 90
792691,36.88, 90
794191,36.88, 90
795691,36.88, 90
797191,36.88, 90
798691,36.88, 90
800191,36.94, 90
801691,36.94, 90
803191,36.94, 90
804691,36.94, 90
806191,36.94, 90
807691,36.94, 90
809191,37.00, 90
810691,37.00, 90
812191,37.00, 90
813691,37.00, 90
815191,37.00, 91
816691,37.00, 91
818191,37.06, 90
819691,37.06, 90
821191,37.06, 91
822691,37.06, 91
824191,37.06, 91
825691,37.06, 91
827191,37.12, 90
828691,37.12, 91
830191,37.12, 91
831691,37.12, 91
833191,37.12, 91
834691,37.19, 91
836191,37.19, 91
837691,37.19, 91
839191,37.19, 91
840691,37.19, 91
842191,37.19, 91
843691,37.19, 91
845191,37.25, 91
846691,37.25, 91
848191,37.25, 91
849691,37.25, 91
851191,37.25, 91
852691,37.25, 91
854191,37.25, 91
855691,37.25, 91
857191,37.25, 91
858691,37.31, 91
860191,37.25, 91
861691,37.31, 91
863191,37.31, 91
864691,37.31, 91
866191,37.31, 91
867691,37.31, 91
869191,37.31, 91
870691,37.31, 91
872191,37.31, 91
873691,37.31, 91
875191,37.38, 91
876691,37.38, 91
878191,37.38, 91
879691,37.38, 91
881191,37.38, 91
882691,37.38, 92
884191,37.38, 92
885691,37.44, 91
887191,37.44, 91
888691,37.44, 91
890191,37.44, 92
891691,37.44, 92
893191,37.44, 92
894691,37.44, 92
896191,37.50, 92
897691,37.50, 92
899191,37.50, 92
900691,37.50, 92
902191,37.50, 92
903691,37.50, 92
905191,37.50, 92
906691,37.56, 92
908191,37.56, 92
909691,37.56, 92
911191,37.56, 92
912691,37.56, 92
914191,37.56, 92
915691,37.56, 92
917191,37.56, 92
918691,37.56, 92
920191,37.62, 92
921691,37.62, 92
923191,37.62, 92
924691,37.62, 92
926191,37.62, 92
927691,37.62, 92
929191,37.62, 92
930691,37.69, 92
932191,37.69, 92
933691,37.69, 92
935191,37.69, 92
936691,37.69, 92
938191,37.69, 92
939691,37.69, 92
941191,37.69, 92
942691,37.69, 92
944191,37.69, 92
945691,37.69, 92
947191,37.75, 92
948691,37.75, 92
950191,37.75, 92
951691,37.75, 92
953191,37.75, 92
954691,37.75, 92
956191,37.75, 92
957691,37.75, 92
959191,37.75, 93
960691,37.75, 93
962191,37.75, 93
963691,37.75, 93
965191,37.81, 92
966691,37.81, 92
968191,37.81, 93
969691,37.81, 93
971191,37.81, 93
972691,37.81, 93
974191,37.81, 93
975691,37.81, 93
977191,37.88, 93
978691,37.88, 93
980191,37.88, 93
981691,37.88, 93
983191,37.88, 93
984691,37.88, 93
986191,37.88, 93
987691,37.88, 93
989191,37.88, 93
990691,37.94, 93
992191,37.94, 93
993691,37.94, 93
995191,37.94, 93
996691,37.94, 93
998191,37.94, 93
999691,37.94, 93
1001191,37.94, 93
1002691,38.00, 93
1004191,38.00, 93
1005691,38.00, 93
1007191,38.00, 93
1008691,38.00, 93
1010191,38.00, 93
1011691,38.00, 93
1013191,38.06, 93
1014691,38.00, 93
1016191,38.06, 93
1017691,38.06, 93
1019191,38.06, 93
1020691,38.06, 93
1022191,38.06, 93
1023691,38.06, 93
1025191,38.06, 93
1026691,38.06, 93
1028191,38.06, 93
1029691,38.12, 93
1031191,38.12, 93
1032691,38.12, 93
1034191,38.12, 93
1035691,38.12, 93
1037191,38.12, 93
1038691,38.12, 93
1040191,38.12, 93
1041691,38.19, 93
1043191,38.12, 93
1044691,38.19, 93
1046191,38.19, 93
1047691,38.19, 93
1049191,38.19, 93
1050691,38.19, 93
1052191,38.19, 93
1053691,38.19, 93
1055191,38.19, 93
1056691,38.19, 93
1058191,38.25, 93
1059691,38.25, 93
1061191,38.25, 93
1062691,38.25, 93
1064191,38.25, 93
1065691,38.25, 93
1067191,38.25, 93
1068691,38.25, 93
1070191,38.25, 93
1071691,38.25, 94
1073191,38.31, 93
1074691,38.31, 93
1076191,38.31, 93
1077691,38.31, 93
1079191,38.31, 93
1080691,38.31, 93
1082191,38.31, 93
1083691,38.31, 94
1085191,38.31, 94
1086691,38.31, 94
1088191,38.31, 94
1089691,38.31, 94
1091191,38.31, 94
1092691,38.31, 94
1094191,38.31, 94
1095691,38.31, 94
1097191,38.38, 94
1098691,38.31, 94
1100191,38.31, 94
1101691,38.38, 94
1103191,38.38, 94
1104691,38.38, 94
1106191,38.38, 94
1107691,38.38, 94
1109191,38.38, 94
1110691,38.38, 94
1112191,38.38, 94
1113691,38.38, 94
1115191,38.44, 94
1116691,38.44, 94
1118191,38.44, 94
1119691,38.44, 94
1121191,38.44, 94
1122691,38.50, 94
1124191,38.50, 94
1125691,38.50, 94
1127191,38.50, 94
1128691,38.50, 94
1130191,38.50, 94
1131691,38.50, 94
1133191,38.56, 94
1134691,38.56, 94
1136191,38.56, 94
1137691,38.56, 94
1139191,38.56, 94
1140691,38.56, 94
1142191,38.56, 94
1143691,38.56, 94
1145191,38.56, 94
1146691,38.62, 94
1148191,38.62, 94
1149691,38.62, 94
1151191,38.62, 94
1152691,38.62, 94
1154191,38.62, 94
1155691,38.62, 94
1157191,38.69, 94
1158691,38.69, 94
1160191,38.69, 94
1161691,38.69, 94
1163191,38.69, 94
1164691,38.69, 94
1166191,38.69, 94
1167691,38.75, 93
1169191,38.75, 94
1170691,38.75, 94
1172191,38.75, 94
1173691,38.75, 94
1175191,38.75, 94
1176691,38.75, 94
1178191,38.75, 94
1179691,38.75, 94
1181191,38.81, 93
1182691,38.81, 93
1184191,38.81, 93
1185691,38.81, 94
1187191,38.81, 94
1188691,38.81, 94
1190191,38.81, 94
1191691,38.81, 94
1193191,38.81, 94
1194691,38.81, 94
1196191,38.81, 94
1197691,38.81, 94
1199191,38.88, 93
1200691,38.88, 94
1202191,38.88, 94
1203691,38.88, 94
1205191,38.88, 94
1206691,38.88, 94
1208191,38.88, 94
1209691,38.88, 94
1211191,38.88, 94
1212691,38.88, 94
1214191,38.94, 93
1215691,38.94, 93
1217191,38.94, 94
1218691,38.94, 94
1220191,38.94, 94
1221691,38.94, 94
1223191,38.94, 94
1224691,38.94, 94
1226191,38.94, 94
1227691,38.94, 94
1229191,38.94, 94
1230691,38.94, 94
1232191,38.94, 94
1233691,39.00, 93
1235191,38.94, 94
1236691,39.00, 94
1238191,39.00, 94
1239691,39.00, 94
1241191,39.00, 94
1242691,39.00, 94
1244191,39.00, 94
1245691,39.00, 94
1247191,39.00, 94
1248691,39.00, 94
1250191,39.00, 94
1251691,39.00, 94
1253191,39.00, 94
1254691,39.00, 94
1256191,39.00, 94
1257691,39.00, 94
1259191,39.06, 94
1260691,39.06, 94
1262191,39.06, 94
1263691,39.06, 94
1265191,39.06, 94
1266691,39.06, 94
1268191,39.06, 94
1269691,39.06, 94
1271191,39.06, 94
1272691,39.06, 94
1274191,39.06, 94
1275691,39.06, 94
1277191,39.12, 94
1278691,39.12, 94
1280191,39.12, 94
1281691,39.12, 94
1283191,39.12, 94
1284691,39.12, 94
1286191,39.12, 94
1287691,39.12, 94
1289191,39.12, 94
1290691,39.12, 94
1292191,39.12, 94
1293691,39.12, 94
1295191,39.12, 94
1296691,39.12, 94
1298191,39.12, 94
1299691,39.19, 94
1301191,39.19, 94
1302691,39.19, 94
1304191,39.19, 94
1305691,39.19, 94
1307191,39.19, 94
1308691,39.19, 94
1310191,39.19, 94
1311691,39.19, 94
1313191,39.19, 94
1314691,39.19, 94
1316191,39.19, 94
1317691,39.19, 94
1319191,39.19, 94
1320691,39.19, 94
1322191,39.19, 94
1323691,39.25, 94
1325191,39.25, 94
1326691,39.25, 94
1328191,39.25, 94
1329691,39.25, 94
1331191,39.25, 94
1332691,39.25, 94
1334191,39.25, 94
1335691,39.25, 94
1337191,39.31, 93
1338691,39.31, 93
1340191,39.31, 93
1341691,39.31, 94
1343191,39.31, 94
1344691,39.31, 94
1346191,39.31, 94
1347691,39.31, 94
1349191,39.31, 94
1350691,39.38, 93
1352191,39.38, 93
1353691,39.38, 93
1355191,39.38, 93
1356691,39.38, 93
1358191,39.38, 93
1359691,39.38, 93
1361191,39.38, 93
1362691,39.38, 93
1364191,39.38, 93
1365691,39.38, 93
1367191,39.38, 93
1368691,39.38, 93
1370191,39.38, 93
1371691,39.44, 93
1373191,39.44, 93
1374691,39.44, 93
1376191,39.44, 93
1377691,39.44, 93
1379191,39.44, 93
1380691,39.44, 93
1382191,39.44, 93
1383691,39.44, 93
1385191,39.44, 93
1386691,39.44, 93
1388191,39.44, 93
1389691,39.44, 93
1391191,39.44, 93
1392691,39.44, 93
1394191,39.44, 93
1395691,39.50, 93
1397191,39.50, 93
1398691,39.50, 93
1400191,39.50, 93
1401691,39.50, 93
1403191,39.50, 93
1404691,39.50, 93
1406191,39.50, 93
1407691,39.50, 93
1409191,39.50, 93
1410691,39.50, 93
1412191,39.50, 93
1413691,39.50, 93
1415191,39.50, 93
1416691,39.50, 93
1418191,39.50, 93
1419691,39.50, 93
1421191,39.50, 93
1422691,39.50, 93
1424191,39.50, 93
1425691,39.50, 93
1427191,39.50, 93
1428691,39.50, 93
1430191,39.50, 93
1431691,39.50, 93
1433191,39.50, 93
1434691,39.56, 93
1436191,39.50, 93
1437691,39.50, 93
1439191,39.50, 93
1440691,39.50, 93
1442191,39.50, 93
1443691,39.50, 94
1445191,39.50, 94
1446691,39.56, 93
1448191,39.56, 93
1449691,39.56, 93
1451191,39.56, 93
1452691,39.56, 93
1454191,39.56, 93
1455691,39.56, 93
1457191,39.56, 114
1458691,39.56, 114
1460191,39.56, 114
1461691,39.56, 114
1463191,39.56, 114
1464691,39.56, 114
1466191,39.56, 114
1467691,39.56, 115
1469191,39.56, 115
1470691,39.56, 115
1472191,39.62, 115
1473691,39.62, 115
1475191,39.62, 115
1476691,39.62, 115
1478191,39.62, 115
1479691,39.62, 115
1481191,39.62, 115
1482691,39.62, 115
1484191,39.69, 115
1485691,39.69, 115
1487191,39.69, 116
1488691,39.69, 116
1490191,39.69, 116
1491691,39.75, 116
1493191,39.75, 116
1494691,39.75, 116
1496191,39.75, 116
1497691,39.81, 116
1499191,39.81, 116
1500691,39.81, 116
1502191,39.81, 116
1503691,39.81, 116
1505191,39.88, 116
1506691,39.88, 116
1508191,39.88, 116
1509691,39.94, 116
1511191,39.94, 116
1512691,39.94, 116
1514191,39.94, 116
1515691,40.00, 116
1517191,40.00, 116
1518691,40.00, 116
1520191,40.00, 117
1521691,40.06, 116
1523191,40.06, 117
1524691,40.06, 117
1526191,40.06, 117
1527691,40.06, 117
1529191,40.06, 117
1530691,40.12, 117
1532191,40.12, 117
1533691,40.12, 117
1535191,40.12, 117
1536691,40.12, 117
1538191,40.12, 117
1539691,40.19, 117
1541191,40.19, 117
1542691,40.19, 117
1544191,40.19, 117
1545691,40.19, 118
1547191,40.25, 117
1548691,40.25, 117
1550191,40.25, 118
1551691,40.25, 118
1553191,40.25, 118
1554691,40.31, 118
1556191,40.31, 118
1557691,40.31, 118
1559191,40.31, 118
1560691,40.31, 118
1562191,40.38, 118
1563691,40.38, 118
1565191,40.38, 118
1566691,40.38, 118
1568191,40.38, 118
1569691,40.44, 118
1571191,40.44, 118
1572691,40.44, 118
1574191,40.44, 118
1575691,40.50, 118
1577191,40.50, 118
1578691,40.50, 118
1580191,40.50, 118
1581691,40.50, 119
1583191,40.56, 118
1584691,40.56, 118
1586191,40.56, 119
1587691,40.56, 119
1589191,40.62, 118
1590691,40.62, 119
1592191,40.62, 119
1593691,40.69, 118
1595191,40.69, 119
1596691,40.69, 119
1598191,40.69, 119
1599691,40.69, 119
1601191,40.69, 119
1602691,40.75, 119
1604191,40.75, 119
1605691,40.75, 119
1607191,40.75, 119
1608691,40.81, 119
1610191,40.81, 119
1611691,40.81, 119
1613191,40.81, 119
1614691,40.81, 119
1616191,40.88, 119
1617691,40.88, 119
1619191,40.88, 119
1620691,40.88, 119
1622191,40.94, 119
1623691,40.94, 119
1625191,40.94, 119
1626691,40.94, 119
1628191,41.00, 119
1629691,41.00, 119
1631191,41.00, 119
1632691,41.06, 119
1634191,41.06, 119
1635691,41.06, 119
1637191,41.06, 119
1638691,41.06, 119
1640191,41.06, 120
1641691,41.12, 119
1643191,41.12, 119
1644691,41.12, 120
1646191,41.12, 120
1647691,41.12, 120
1649191,41.12, 120
1650691,41.12, 120
1652191,41.19, 120
1653691,41.19, 120
1655191,41.19, 120
